Player,Age,Nation,Pos,Squad,Comp,MP,Gls,Ast
Marc Guéhi,24.0,England,Defender,Crystal Palace,Premier League,34,3,2
Mattéo Guendouzi,25.0,France,Midfielder,Lazio,Serie A,37,1,3
Javier Guerra,21.0,Spain,Midfielder,Valencia,La Liga,36,3,3
Raphaël Guerreiro,30.0,Portugal,"Defender, Midfielder",Bayern Munich,Bundesliga,23,4,4
Evann Guessand,23.0,Côte d'Ivoire,"Forward, Midfielder",Nice,Ligue 1,33,12,8
Ander Guevara,27.0,Spain,Midfielder,Alavés,La Liga,33,0,1
Pape Gueye,25.0,Senegal,Midfielder,Villarreal,La Liga,34,4,0
Morgan Guilavogui,26.0,Guinea,"Forward, Midfielder",St. Pauli,Bundesliga,25,6,2
Frederic Guilbert,29.0,France,Defender,Lecce,Serie A,31,0,1
Luis Guilherme,18.0,Brazil,"Midfielder, Forward",West Ham,Premier League,12,0,0
Hugo Guillamón,24.0,Spain,Midfielder,Valencia,La Liga,12,0,0
Bruno Guimarães,26.0,Brazil,Midfielder,Newcastle Utd,Premier League,38,5,6
Carlos Guirao,21.0,Spain,Midfielder,Betis,La Liga,2,0,0
Bahereba Guirassy,17.0,France,"Forward, Midfielder",Nantes,Ligue 1,19,2,0
Serhou Guirassy,28.0,Guinea,Forward,Dortmund,Bundesliga,30,21,4
Marc Guiu,18.0,Spain,Forward,Chelsea,Premier League,3,0,0
Péter Gulácsi,34.0,Hungary,Goalkeeper,RB Leipzig,Bundesliga,30,0,0
Arda Güler,19.0,Türkiye,"Midfielder, Forward",Real Madrid,La Liga,28,3,4
Gerard Gumbau,29.0,Spain,Midfielder,Rayo Vallecano,La Liga,22,0,1
Robert Gumny,26.0,Poland,Defender,Augsburg,Bundesliga,7,0,0
İlkay Gündoğan,33.0,Germany,Midfielder,Manchester City,Premier League,33,1,6
Christian Günter,31.0,Germany,Defender,Freiburg,Bundesliga,29,2,2
Jon Guridi,29.0,Spain,"Midfielder, Forward",Alavés,La Liga,33,3,1
Gorka Guruzeta,27.0,Spain,Forward,Athletic Club,La Liga,36,7,2
Malo Gusto,21.0,France,Defender,Chelsea,Premier League,32,0,1
Miguel Gutiérrez,23.0,Spain,"Defender, Midfielder",Girona,La Liga,29,1,5
Albert Guðmundsson,27.0,Iceland,"Forward, Midfielder",Fiorentina,Serie A,24,6,1
Joško Gvardiol,22.0,Croatia,Defender,Manchester City,Premier League,37,5,0
Emmanuel Gyasi,30.0,Ghana,"Defender, Forward",Empoli,Serie A,37,2,1
Christian Gytkjær,34.0,Denmark,Forward,Venezia,Serie A,29,2,1
Erling Haaland,24.0,Norway,Forward,Manchester City,Premier League,31,22,3
Nicolas Haas,28.0,Switzerland,Midfielder,Empoli,Serie A,10,0,0
Janik Haberer,30.0,Germany,"Midfielder, Defender",Union Berlin,Bundesliga,28,0,0
Robin Hack,25.0,Germany,"Forward, Midfielder",Gladbach,Bundesliga,33,4,7
Saad El Haddad,19.0,Morocco,Midfielder,Venezia,Serie A,3,0,0
Munir El Haddadi,28.0,Morocco,"Forward, Midfielder",Leganés,La Liga,25,4,0
Amadou Haidara,26.0,Mali,Midfielder,RB Leipzig,Bundesliga,28,0,1
Massadio Haïdara,31.0,Mali,Defender,Brest,Ligue 1,22,0,0
Antoine Hainaut,22.0,France,"Defender, Forward",Parma,Serie A,25,2,0
Mohamed Haj,19.0,Tunisia,Midfielder,Parma,Serie A,15,1,2
Achraf Hakimi,25.0,Morocco,Defender,Paris S-G,Ligue 1,25,4,6
Lewis Hall,19.0,England,Defender,Newcastle Utd,Premier League,27,0,4
Sébastien Haller,30.0,Côte d'Ivoire,Forward,Leganés,La Liga,8,0,0
Ali Al Hamadi,22.0,Iraq,Forward,Ipswich Town,Premier League,11,0,0
Andreas Hanche-Olsen,27.0,Norway,Defender,Mainz 05,Bundesliga,22,1,1
Florent Hanin,34.0,Algeria,Defender,Angers,Ligue 1,33,1,2
Ridgeciano Haps,31.0,Suriname,Defender,Venezia,Serie A,25,1,1
Amine Harit,27.0,Morocco,Midfielder,Marseille,Ligue 1,13,2,4
Marcus Harness,28.0,England,Midfielder,Ipswich Town,Premier League,2,0,0
Phil Harres,22.0,Germany,Forward,Holstein Kiel,Bundesliga,26,8,1
Jack Harrison,27.0,England,Forward,Everton,Premier League,34,1,0
Abdou Harroui,26.0,Netherlands,"Midfielder, Forward",Hellas Verona,Serie A,10,1,2
Taylor Harwood-Bellis,22.0,England,Defender,Southampton,Premier League,34,1,0
Hans Hateboer,30.0,Netherlands,Defender,Rennes,Ligue 1,26,0,0
Kjetil Haug,26.0,Norway,Goalkeeper,Toulouse,Ligue 1,6,0,0
Kai Havertz,25.0,Germany,"Forward, Midfielder",Arsenal,Premier League,23,9,3
Ayden Heaven,17.0,England,Defender,Manchester Utd,Premier League,4,0,0
Jan Paul van Hecke,24.0,Netherlands,Defender,Brighton,Premier League,34,1,1
Hwang Hee-chan,28.0,"Korea, Republic of","Midfielder, Forward",Wolves,Premier League,21,2,0
Dean Henderson,27.0,England,Goalkeeper,Crystal Palace,Premier League,38,0,0
Liam Henderson,28.0,Scotland,Midfielder,Empoli,Serie A,36,0,4
Ramon Hendriks,23.0,Netherlands,Defender,Stuttgart,Bundesliga,25,0,1
Paul Hennrich,19.0,Germany,Midfielder,Hoffenheim,Bundesliga,1,0,0
Benjamin Henrichs,27.0,Germany,Defender,RB Leipzig,Bundesliga,15,0,2
Henrique,30.0,Brazil,Defender,Valladolid,La Liga,5,0,0
Luis Henrique,22.0,Brazil,"Defender, Forward",Marseille,Ligue 1,33,7,7
Rico Henry,27.0,England,Defender,Brentford,Premier League,5,0,0
Mads Hermansen,24.0,Denmark,Goalkeeper,Leicester City,Premier League,27,0,0
Mario Hermoso,29.0,Spain,Defender,Leverkusen,Bundesliga,4,0,0
Javi Hernández,26.0,Spain,Defender,Leganés,La Liga,31,2,1
Aridane Hernández,35.0,Spain,Defender,Rayo Vallecano,La Liga,14,0,0
Lucas Hernández,28.0,France,Defender,Paris S-G,Ligue 1,16,0,0
Theo Hernández,26.0,France,Defender,Milan,Serie A,33,4,3
Hernani,30.0,Brazil,Midfielder,Parma,Serie A,25,3,3
Jorge Herrando,23.0,Spain,Defender,Osasuna,La Liga,18,1,0
Ander Herrera,34.0,Spain,Midfielder,Athletic Club,La Liga,8,0,0
Sergio Herrera,31.0,Spain,Goalkeeper,Osasuna,La Liga,37,0,0
Yangel Herrera,26.0,"Venezuela, Bolivarian Republic of",Midfielder,Girona,La Liga,29,4,3
Juan Herzog,21.0,Spain,Defender,Las Palmas,La Liga,19,0,0
Son Heung-min,32.0,"Korea, Republic of",Forward,Tottenham,Premier League,30,7,9
Isak Hien,25.0,Sweden,Defender,Atalanta,Serie A,30,0,0
Omar El Hilali,20.0,Morocco,Defender,Espanyol,La Liga,36,0,2
James Hill,22.0,England,Defender,Bournemouth,Premier League,10,0,1
Piero Hincapié,22.0,Ecuador,Defender,Leverkusen,Bundesliga,32,2,2
Roger Hinojo,19.0,Spain,Defender,Espanyol,La Liga,1,0,0
Jack Hinshelwood,19.0,England,"Midfielder, Defender",Brighton,Premier League,26,5,2
George Hirst,25.0,Scotland,Forward,Ipswich Town,Premier League,26,3,1
Adam Hložek,22.0,Czechia,"Forward, Midfielder",Hoffenheim,Bundesliga,27,8,4
Ki-Jana Hoever,22.0,Netherlands,Defender,Auxerre,Ligue 1,30,1,2
Nicolas Höfler,34.0,Germany,Midfielder,Freiburg,Bundesliga,20,0,0
Jonas Hofmann,32.0,Germany,"Midfielder, Defender",Leverkusen,Bundesliga,11,2,1
Philipp Hofmann,31.0,Germany,Forward,Bochum,Bundesliga,32,3,3
Lucas Höler,30.0,Germany,"Forward, Midfielder",Freiburg,Bundesliga,31,6,4
Mason Holgate,27.0,England,"Forward, Defender",Everton,Premier League,1,0,0
Benedict Hollerbach,23.0,Germany,"Forward, Midfielder",Union Berlin,Bundesliga,34,9,1
Emil Holm,24.0,Sweden,Defender,Bologna,Serie A,21,1,1
Lewis Holtby,33.0,Germany,Midfielder,Holstein Kiel,Bundesliga,25,0,1
Gerrit Holtmann,29.0,Philippines,"Defender, Forward",Bochum,Bundesliga,23,2,1
Franck Honorat,27.0,France,Forward,Gladbach,Bundesliga,19,4,7
Mathias Honsak,27.0,Austria,"Forward, Defender",Heidenheim,Bundesliga,22,5,1
Dinko Horkaš,25.0,Croatia,Goalkeeper,Las Palmas,La Liga,13,0,0
Timo Horn,31.0,Germany,Goalkeeper,Bochum,Bundesliga,13,0,0
Cédric Hountondji,30.0,Benin,Defender,Angers,Ligue 1,3,0,0
Ilyes Housni,19.0,France,"Forward, Midfielder",Le Havre,Ligue 1,12,0,0
Harry Howell,15.0,England,Forward,Brighton,Premier League,1,0,0
Lukáš Hrádecký,34.0,Finland,Goalkeeper,Leverkusen,Bundesliga,29,0,0
Robin Hranáč,24.0,Czechia,Defender,Hoffenheim,Bundesliga,4,0,0
Callum Hudson-Odoi,23.0,England,"Forward, Midfielder",Nott'ham Forest,Premier League,31,5,2
Will Hughes,29.0,England,Midfielder,Crystal Palace,Premier League,33,0,3
Dean Huijsen,19.0,Spain,Defender,Bournemouth,Premier League,32,3,2
Mats Hummels,35.0,Germany,Defender,Roma,Serie A,14,0,0
Omari Hutchinson,20.0,England,"Midfielder, Forward",Ipswich Town,Premier League,31,3,2
Elseid Hysaj,30.0,Albania,Defender,Lazio,Serie A,11,0,3
Hong Hyunseok,25.0,"Korea, Republic of",Midfielder,Mainz 05,Bundesliga,23,0,1
Pierre Højbjerg,28.0,Denmark,Midfielder,Marseille,Ligue 1,30,2,4
Oscar Højlund,19.0,Denmark,Midfielder,Eint Frankfurt,Bundesliga,20,1,0
Rasmus Højlund,21.0,Denmark,Forward,Manchester Utd,Premier League,32,4,0
Pablo Ibáñez,25.0,Spain,Midfielder,Osasuna,La Liga,28,1,1
Hafiz Ibrahim,18.0,Nigeria,Forward,Reims,Ligue 1,11,0,1
Arijon Ibrahimović,18.0,Germany,Forward,Bayern Munich,Bundesliga,1,0,0
Stanis Idumbo,19.0,Belgium,"Forward, Midfielder",Sevilla,La Liga,14,1,1
Jay Idzes,24.0,Indonesia,Defender,Venezia,Serie A,35,1,0
Iglesias,26.0,Spain,Defender,Getafe,La Liga,37,0,1
Borja Iglesias,31.0,Spain,Forward,Celta Vigo,La Liga,37,11,3
Igor,26.0,Brazil,Defender,Brighton,Premier League,13,0,0
Kelechi Iheanacho,27.0,Nigeria,Forward,Sevilla,La Liga,9,0,0
Jonathan Ikone,26.0,France,"Forward, Midfielder",Fiorentina,Serie A,14,0,0
George Ilenikhena,17.0,Nigeria,Forward,Monaco,Ligue 1,23,3,2
Andrej Ilic,24.0,Serbia,Forward,Union Berlin,Bundesliga,16,7,0
Ivan Ilić,23.0,Serbia,Midfielder,Torino,Serie A,19,1,0
Rareş Ilie,21.0,Romania,Midfielder,Nice,Ligue 1,2,0,0
Samuel Iling-Junior,20.0,England,"Forward, Midfielder",Bologna,Serie A,7,1,0
Danny Ings,32.0,England,"Forward, Midfielder",West Ham,Premier League,15,1,2
Alessio Iovine,33.0,Italy,"Defender, Forward",Como,Serie A,10,0,0
Tim Iroegbunam,21.0,England,Midfielder,Everton,Premier League,18,0,1
Jackson Irvine,31.0,Australia,Midfielder,St. Pauli,Bundesliga,29,0,6
Andy Irving,24.0,Scotland,Midfielder,West Ham,Premier League,10,0,0
Alexander Isak,24.0,Sweden,Forward,Newcastle Utd,Premier League,34,23,6
Gustav Isaksen,23.0,Denmark,Forward,Lazio,Serie A,37,4,2
Isco,32.0,Spain,Midfielder,Betis,La Liga,22,9,8
Ismaily,34.0,Brazil,Defender,Lille,Ligue 1,16,0,1
Ardian Ismajli,27.0,Albania,Defender,Empoli,Serie A,29,0,0
Yanis Issoufou,17.0,France,"Midfielder, Forward",Montpellier,Ligue 1,4,0,0
Ko Itakura,27.0,Japan,Defender,Gladbach,Bundesliga,31,3,0
Hiroki Ito,25.0,Japan,Defender,Bayern Munich,Bundesliga,6,1,0
Junya Ito,31.0,Japan,"Forward, Midfielder",Reims,Ligue 1,33,4,3
Diego Iturralde,21.0,Spain,Forward,Sevilla,La Liga,1,0,0
Marko Ivezić,22.0,Serbia,Defender,Holstein Kiel,Bundesliga,23,0,0
Alex Iwobi,28.0,Nigeria,"Forward, Midfielder",Fulham,Premier League,38,9,6
Armando Izzo,32.0,Italy,Defender,Monza,Serie A,30,1,1
Fellipe Jack,18.0,Brazil,Defender,Como,Serie A,7,0,0
Nicolas Jackson,23.0,Senegal,Forward,Chelsea,Premier League,30,10,5
Jérémy Jacquet,19.0,France,Defender,Rennes,Ligue 1,11,0,1
Lee Jae-sung,31.0,"Korea, Republic of",Midfielder,Mainz 05,Bundesliga,33,7,6
Ivan Jaime Pajuelo,23.0,Spain,Midfielder,Valencia,La Liga,9,0,0
Kristijan Jakić,27.0,Croatia,Midfielder,Augsburg,Bundesliga,31,0,1
Karl Jakob Hein,22.0,Estonia,Goalkeeper,Valladolid,La Liga,31,0,0
Ismail Jakobs,24.0,Senegal,Defender,Monaco,Ligue 1,2,0,0
Jordan James,20.0,Wales,Midfielder,Rennes,Ligue 1,23,0,1
Reece James,24.0,England,"Defender, Midfielder",Chelsea,Premier League,19,1,1
Vitaly Janelt,26.0,Germany,Midfielder,Brentford,Premier League,32,1,3
Adnan Januzaj,29.0,Belgium,"Midfielder, Forward",Las Palmas,La Liga,18,2,1
Luca Jaquez,21.0,Switzerland,Defender,Stuttgart,Bundesliga,5,0,0
Vitezslav Jaros,23.0,Czechia,Goalkeeper,Liverpool,Premier League,1,0,0
Ali Jasim,20.0,Iraq,"Forward, Defender",Como,Serie A,2,0,0
Mikel Jauregizar,20.0,Spain,Midfielder,Athletic Club,La Liga,34,2,1
Dominik Javorček,21.0,Slovakia,"Defender, Midfielder",Holstein Kiel,Bundesliga,13,0,2
Gaby Jean,24.0,France,Defender,Lecce,Serie A,19,0,0
Daniel Jebbison,20.0,England,Forward,Bournemouth,Premier League,16,1,0
Finn Jeltsch,18.0,Germany,Defender,Stuttgart,Bundesliga,12,0,0
Malcolm Jeng,19.0,Sweden,Defender,Reims,Ligue 1,3,0,0
Fredrik Jensen,26.0,Finland,Midfielder,Augsburg,Bundesliga,20,0,0
Mathias Jensen,28.0,Denmark,Midfielder,Brentford,Premier League,24,0,2
Moritz Jenz,25.0,Germany,Defender,Mainz 05,Bundesliga,19,0,0
Gabriel Jesus,27.0,Brazil,Forward,Arsenal,Premier League,17,3,0
Juan Jesus,33.0,Brazil,Defender,Napoli,Serie A,15,0,1
Alejandro Jiménez,19.0,Spain,"Defender, Forward",Milan,Serie A,22,0,1
Raúl Jiménez,33.0,Mexico,Forward,Fulham,Premier League,38,12,3
Kim Jisoo,19.0,"Korea, Republic of",Defender,Brentford,Premier League,3,0,0
João Pedro,22.0,Brazil,"Forward, Midfielder",Brighton,Premier League,27,10,6
John Joe,20.0,Ireland,Midfielder,Reims,Ligue 1,13,0,0
Joelinton,27.0,Brazil,"Midfielder, Forward",Newcastle Utd,Premier League,29,4,3
Jofre,23.0,Spain,"Midfielder, Forward",Espanyol,La Liga,37,3,3
Þórir Jóhann Helgason,23.0,Iceland,Midfielder,Lecce,Serie A,21,0,4
Carl Johansson,30.0,Sweden,Defender,Holstein Kiel,Bundesliga,10,0,0
Ben Johnson,24.0,England,"Defender, Forward",Ipswich Town,Premier League,23,1,2
Brennan Johnson,23.0,Wales,Forward,Tottenham,Premier League,33,11,3
Karl-Johan Johnsson,34.0,Sweden,Goalkeeper,Strasbourg,Ligue 1,3,0,0
Sam Johnstone,31.0,England,Goalkeeper,Wolves,Premier League,7,0,0
Paul Joly,24.0,France,Defender,Auxerre,Ligue 1,26,0,1
Curtis Jones,23.0,England,"Midfielder, Defender",Liverpool,Premier League,33,3,3
Frenkie de Jong,27.0,Netherlands,Midfielder,Barcelona,La Liga,26,2,2
Joan Jordán,30.0,Spain,Midfielder,Alavés,La Liga,25,5,2
Jorginho,32.0,Italy,Midfielder,Arsenal,Premier League,15,0,0
Jesse Joronen,31.0,Finland,Goalkeeper,Venezia,Serie A,8,0,0
Jota,25.0,Portugal,"Forward, Midfielder",Rennes,Ligue 1,9,1,0
Diogo Jota,27.0,Portugal,Forward,Liverpool,Premier League,26,6,3
Antoine Joujou,21.0,France,"Midfielder, Forward",Le Havre,Ligue 1,26,0,2
Luka Jović,26.0,Serbia,"Forward, Midfielder",Milan,Serie A,15,2,0
Juanmi,31.0,Spain,"Forward, Midfielder",Betis,La Liga,11,0,0
Juanpe,33.0,Spain,Defender,Girona,La Liga,12,0,0
Jubal,30.0,Brazil,Defender,Auxerre,Ligue 1,30,6,0
Anthony Jung,32.0,Germany,Defender,Werder Bremen,Bundesliga,28,0,0
Luiz Lúcio Reis Júnior,23.0,Brazil,Goalkeeper,Villarreal,La Liga,17,0,0
Hamed Junior Traorè,24.0,Côte d'Ivoire,Midfielder,Auxerre,Ligue 1,26,10,2
Vinicius Júnior,24.0,Brazil,Forward,Real Madrid,La Liga,30,11,8
Josip Juranović,28.0,Croatia,"Defender, Midfielder",Union Berlin,Bundesliga,17,0,1
David Jurásek,23.0,Czechia,Defender,Hoffenheim,Bundesliga,14,0,1
Stanko Jurić,27.0,Croatia,Midfielder,Valladolid,La Liga,26,0,0
James Justin,26.0,England,Defender,Leicester City,Premier League,36,2,2
Filip Jørgensen,22.0,Denmark,Goalkeeper,Chelsea,Premier League,6,0,0
Mohamed Kaba,22.0,France,Midfielder,Lecce,Serie A,15,0,0
Yusuf Kabadayı,20.0,Germany,"Forward, Midfielder",Augsburg,Bundesliga,5,1,0
Almugera Kabar,18.0,Germany,Defender,Dortmund,Bundesliga,5,0,0
Christian Kabasele,33.0,Belgium,Defender,Udinese,Serie A,16,2,0
Issa Kaboré,23.0,Burkina Faso,"Defender, Forward",Werder Bremen,Bundesliga,9,0,0
Yaya Kader Fofana,20.0,Mali,"Midfielder, Forward",Reims,Ligue 1,12,1,1
Pavel Kadeřábek,32.0,Czechia,Defender,Hoffenheim,Bundesliga,24,2,0
Tino Kadewere,28.0,Zimbabwe,"Midfielder, Forward",Nantes,Ligue 1,12,1,2
Ferdi Kadioglu,24.0,Türkiye,"Defender, Midfielder",Brighton,Premier League,6,1,0
Arnaud Kalimuendo,22.0,France,"Forward, Midfielder",Rennes,Ligue 1,33,17,3
Pierre Kalulu,24.0,France,Defender,Juventus,Serie A,29,1,0
Justin-Noël Kalumba,19.0,France,"Forward, Midfielder",Angers,Ligue 1,2,0,0
Daichi Kamada,27.0,Japan,Midfielder,Crystal Palace,Premier League,34,0,0
Waren Kamanzi,23.0,Norway,"Defender, Midfielder",Toulouse,Ligue 1,24,1,1
Boubacar Kamara,24.0,France,Midfielder,Aston Villa,Premier League,26,1,0
Glen Kamara,28.0,Finland,Midfielder,Rennes,Ligue 1,13,0,1
Hassane Kamara,30.0,Côte d'Ivoire,Defender,Udinese,Serie A,30,1,4
Noham Kamara,17.0,France,Defender,Paris S-G,Ligue 1,2,0,0
Willy Kambwala,19.0,France,Defender,Villarreal,La Liga,19,0,0
Jakub Kamiński,22.0,Poland,"Defender, Midfielder",Wolfsburg,Bundesliga,22,0,2
Kevin Kampl,33.0,Slovenia,Midfielder,RB Leipzig,Bundesliga,26,1,0
Nordine Kandil,22.0,France,Midfielder,Strasbourg,Ligue 1,1,0,0
Harry Kane,31.0,England,Forward,Bayern Munich,Bundesliga,31,26,9
Lee Kang-in,23.0,"Korea, Republic of","Forward, Midfielder",Paris S-G,Ligue 1,30,6,6
Yann Karamoh,26.0,France,"Midfielder, Forward",Torino,Serie A,29,0,1
Jesper Karlsson,26.0,Sweden,Forward,Lecce,Serie A,13,1,0
Jesper Karlström,29.0,Sweden,Midfielder,Udinese,Serie A,37,0,3
Lior Kasa,18.0,Israel,"Midfielder, Forward",Genoa,Serie A,8,0,0
Grigoris Kastanos,26.0,Cyprus,"Midfielder, Forward",Hellas Verona,Serie A,27,1,1
Mikkel Kaufmann,23.0,Denmark,Forward,Heidenheim,Bundesliga,9,0,0
Joachim Kayi Sanda,17.0,France,Defender,Southampton,Premier League,2,0,0
Michael Kayode,20.0,Italy,"Defender, Forward",Fiorentina,Serie A,5,0,0
Moise Kean,24.0,Italy,Forward,Fiorentina,Serie A,32,19,3
Michael Keane,31.0,England,Defender,Everton,Premier League,14,3,0
Yassine Kechta,22.0,Morocco,"Midfielder, Forward",Le Havre,Ligue 1,31,2,0
Thilo Kehrer,27.0,Germany,Defender,Monaco,Ligue 1,27,4,0
Abdoulaye Keita,21.0,Spain,"Forward, Midfielder",Getafe,La Liga,3,0,0
Mandela Keita,22.0,Belgium,Midfielder,Parma,Serie A,30,0,2
Yannik Keitel,24.0,Germany,Midfielder,Stuttgart,Bundesliga,11,0,0
Andu Kelati,21.0,Germany,"Midfielder, Defender",Holstein Kiel,Bundesliga,8,1,1
Caoimhín Kelleher,25.0,Ireland,Goalkeeper,Liverpool,Premier League,10,0,0
Thomas Keller,24.0,Germany,"Defender, Midfielder",Heidenheim,Bundesliga,6,0,0
Lloyd Kelly,25.0,England,Defender,Juventus,Serie A,12,0,0
Aljoscha Kemlein,19.0,Germany,Midfielder,Union Berlin,Bundesliga,15,1,0
Marc-Oliver Kempf,29.0,Germany,Defender,Como,Serie A,31,0,0
Kenedy,28.0,Brazil,"Midfielder, Forward",Valladolid,La Liga,2,0,0
Luca Kerber,22.0,Germany,"Midfielder, Defender",Heidenheim,Bundesliga,23,2,0
Milos Kerkez,20.0,Hungary,Defender,Bournemouth,Premier League,38,2,5
Reda Khadra,23.0,Germany,"Midfielder, Forward",Reims,Ligue 1,4,0,0
Bilal El Khannouss,20.0,Morocco,"Midfielder, Forward",Leicester City,Premier League,32,2,3
Wahbi Khazri,33.0,Tunisia,"Forward, Midfielder",Montpellier,Ligue 1,30,1,1
Rani Khedira,30.0,Germany,Midfielder,Union Berlin,Bundesliga,32,1,1
Abdukodir Khusanov,20.0,Uzbekistan,Defender,Lens,Ligue 1,13,0,0
Kialonda,26.0,Angola,Defender,Lecce,Serie A,24,0,1
Kiké,34.0,Spain,Forward,Alavés,La Liga,35,13,0
Max Kilman,27.0,England,Defender,West Ham,Premier League,38,0,1
Joshua Kimmich,29.0,Germany,Midfielder,Bayern Munich,Bundesliga,33,3,7
Presnel Kimpembe,28.0,France,Defender,Paris S-G,Ligue 1,2,0,0
Joshua King,32.0,Norway,"Forward, Midfielder",Toulouse,Ligue 1,28,6,3
Tom King,29.0,Wales,Goalkeeper,Wolves,Premier League,1,0,0
Antonín Kinský,21.0,Czechia,Goalkeeper,Tottenham,Premier League,6,0,0
Cédric Kipré,27.0,Côte d'Ivoire,Defender,Reims,Ligue 1,28,0,1
Jakub Kiwior,24.0,Poland,Defender,Arsenal,Premier League,17,1,0
Tim Kleindienst,28.0,Germany,Forward,Gladbach,Bundesliga,31,16,7
Lukas Klostermann,28.0,Germany,Defender,RB Leipzig,Bundesliga,28,1,0
Justin Kluivert,25.0,Netherlands,Midfielder,Bournemouth,Premier League,34,12,6
Ansgar Knauff,22.0,Germany,"Midfielder, Defender",Eint Frankfurt,Bundesliga,30,4,5
Magnus Knudsen,23.0,Norway,Midfielder,Holstein Kiel,Bundesliga,31,0,1
Gregor Kobel,26.0,Switzerland,Goalkeeper,Dortmund,Bundesliga,32,0,0
Robin Koch,28.0,Germany,Defender,Eint Frankfurt,Bundesliga,30,3,0
Hervé Koffi,27.0,Burkina Faso,Goalkeeper,Lens,Ligue 1,5,0,0
Magnus Kofod Andersen,25.0,Denmark,Midfielder,Venezia,Serie A,14,1,1
Derrick Köhn,25.0,Germany,"Defender, Forward",Werder Bremen,Bundesliga,27,2,2
Philipp Köhn,26.0,Switzerland,Goalkeeper,Monaco,Ligue 1,19,0,0
Dominik Kohr,30.0,Germany,"Defender, Midfielder",Mainz 05,Bundesliga,28,2,0
Koka,31.0,Egypt,Forward,Le Havre,Ligue 1,16,3,1
Koke,32.0,Spain,Midfielder,Atlético Madrid,La Liga,32,1,1
Sead Kolašinac,31.0,Bosnia and Herzegovina,Defender,Atalanta,Serie A,23,0,2
Randal Kolo Muani,25.0,France,Forward,Paris S-G,Ligue 1,10,2,1
Marco Komenda,27.0,Croatia,Defender,Holstein Kiel,Bundesliga,19,0,0
Mert Kömür,19.0,Germany,Midfielder,Augsburg,Bundesliga,20,2,1
Ibrahima Konaté,25.0,France,Defender,Liverpool,Premier League,31,1,2
Ismael Konate,18.0,Côte d'Ivoire,"Forward, Midfielder",Empoli,Serie A,12,0,1
Geoffrey Kondogbia,31.0,Catalonia,"Defender, Midfielder",Marseille,Ligue 1,25,0,0
Abdoul Koné,19.0,France,Defender,Reims,Ligue 1,4,0,0
Amadou Koné,19.0,Mali,Midfielder,Reims,Ligue 1,24,0,0
Ismaël Koné,22.0,Canada,Midfielder,Rennes,Ligue 1,13,2,1
Manu Koné,23.0,France,Midfielder,Roma,Serie A,34,2,1
Ezri Konsa,26.0,England,Defender,Aston Villa,Premier League,34,2,0
Teun Koopmeiners,26.0,Netherlands,"Midfielder, Forward",Juventus,Serie A,28,3,3
Kacper Koscierski,17.0,Germany,Defender,Bochum,Bundesliga,1,0,0
Odilon Kossounou,23.0,Côte d'Ivoire,Defender,Atalanta,Serie A,18,0,0
Christian Kouamé,26.0,Côte d'Ivoire,"Forward, Midfielder",Empoli,Serie A,8,1,0
Henri Koudossou,24.0,Germany,Defender,Augsburg,Bundesliga,21,0,0
Konstantinos Koulierakis,20.0,Greece,Defender,Wolfsburg,Bundesliga,30,0,2
Emmanuel Koum Mbondo,18.0,France,Defender,Marseille,Ligue 1,1,0,0
Jules Koundé,25.0,France,Defender,Barcelona,La Liga,32,2,3
Boubakar Kouyaté,27.0,Mali,Defender,Montpellier,Ligue 1,11,0,0
Mateo Kovačić,30.0,Croatia,Midfielder,Manchester City,Premier League,31,6,2
Viktor Kovalenko,28.0,Ukraine,Midfielder,Empoli,Serie A,6,0,0
Matej Kovar,24.0,Czechia,Goalkeeper,Leverkusen,Bundesliga,5,0,0
Mateusz Kowalski,19.0,Poland,Midfielder,Parma,Serie A,1,0,0
Goduine Koyalipou,24.0,Catalonia,Forward,Lens,Ligue 1,15,4,0
Caleb Kporha,18.0,England,Defender,Crystal Palace,Premier League,2,0,0
Emil Krafth,29.0,Sweden,Defender,Newcastle Utd,Premier League,12,0,0
Alex Král,26.0,Czechia,Midfielder,Espanyol,La Liga,37,0,1
Andrej Kramarić,33.0,Croatia,"Midfielder, Forward",Hoffenheim,Bundesliga,32,11,8
Frans Krätzig,21.0,Germany,Defender,Stuttgart,Bundesliga,1,0,0
Tom Krauß,23.0,Germany,Midfielder,Bochum,Bundesliga,14,0,0
Ladislav Krejčí,25.0,Czechia,Defender,Girona,La Liga,28,2,0
Rasmus Kristensen,27.0,Denmark,Defender,Eint Frankfurt,Bundesliga,30,5,3
Thomas Kristensen,22.0,Denmark,Defender,Udinese,Serie A,24,1,0
Nikola Krstović,24.0,Montenegro,Forward,Lecce,Serie A,37,11,5
Lukas Kübler,31.0,Germany,Defender,Freiburg,Bundesliga,28,5,1
Takefusa Kubo,23.0,Japan,"Midfielder, Forward",Real Sociedad,La Liga,36,5,0
Mohammed Kudus,23.0,Ghana,"Forward, Midfielder",West Ham,Premier League,32,5,3
Dejan Kulusevski,24.0,Sweden,"Midfielder, Forward",Tottenham,Premier League,32,7,4
Sael Kumbedi,19.0,France,Defender,Lyon,Ligue 1,14,0,0
Marash Kumbulla,24.0,Albania,Defender,Espanyol,La Liga,35,3,0
Jonah Kusi-Asare,17.0,Sweden,Forward,Bayern Munich,Bundesliga,1,0,0
Daler Kuzyaev,31.0,Russian Federation,Midfielder,Le Havre,Ligue 1,12,1,0
